Text,label
"Ma sœur habite également dans la même ville que nous ['Ma', 'sœur', 'habite', 'également', 'dans', 'la', 'même', 'ville', 'que', 'nous'] []",A1
"Ma sœur préfère aller à la plage pour lire et bronzer ['Ma', 'sœur', 'préfère', 'aller', 'à', 'la', 'plage', 'pour', 'lire', 'et', 'bronzer'] []",A1
"Ma sœur s’appelle Laura elle a treize ans ['Ma', 'sœur', 's’', 'appelle', 'Laura', 'elle', 'a', 'treize', 'ans'] []",A1
"Manon admire son pantalon marron ['Manon', 'admire', 'son', 'pantalon', 'marron'] []",A1
"Marie aime aller en vacances en France ['Marie', 'aime', 'aller', 'en', 'vacances', 'en', 'France'] []",A1
"Mes frères et moi parlons français italien et allemand à la maison ['Mes', 'frères', 'et', 'moi', 'parlons', 'français', 'italien', 'et', 'allemand', 'à', 'la', 'maison'] []",A1
"Mes matières préférées sont le français et le sport ['Mes', 'matières', 'préférées', 'sont', 'le', 'français', 'et', 'le', 'sport'] []",A1
"Mes parents souhaitent louer des vélos pour visiter Barcelone ['Mes', 'parents', 'souhaitent', 'louer', 'des', 'vélos', 'pour', 'visiter', 'Barcelone'] ['visiter']",A1
"Moi je veux aller au zoo et à l’aquarium… et manger des glaces ['Moi', 'je', 'veux', 'aller', 'au', 'zoo', 'et', 'à', 'l’', 'aquarium', '…', 'et', 'manger', 'des', 'glaces'] ['zoo' 'aquarium']",A1
"Mon mari est professeur d’anglais dans une école qui se trouve à 20 kilomètres de la maison ['Mon', 'mari', 'est', 'professeur', 'd’', 'anglais', 'dans', 'une', 'école', 'qui', 'se', 'trouve', 'à', '20', 'kilomètres', 'de', 'la', 'maison'] []",A1
"Mon mari et moi avons deux enfants une fille de sept ans et un garçon de trois ans ['Mon', 'mari', 'et', 'moi', 'avons', 'deux', 'enfants', 'une', 'fille', 'de', 'sept', 'ans', 'et', 'un', 'garçon', 'de', 'trois', 'ans'] []",A1
"Mon papa est italien et il est fleuriste ['Mon', 'papa', 'est', 'italien', 'et', 'il', 'est', 'fleuriste'] ['papa']",A1
"Mon réveil sonne à six heures et démie je me rendors pendant un quart dheure et je me lève vers sept heures moins le quart ['Mon', 'réveil', 'sonne', 'à', 'six', 'heures', 'et', 'démie', 'je', 'me', 'rendors', 'pendant', 'un', 'quart', 'dheure', 'et', 'je', 'me', 'lève', 'vers', 'sept', 'heures', 'moins', 'le', 'quart'] ['six']",A1
"Notre quartier est calme et paisible ['Notre', 'quartier', 'est', 'calme', 'et', 'paisible'] []",A1
"Nous allons au restaurant ['Nous', 'allons', 'au', 'restaurant'] ['restaurant']",A1
"Nous avons également des animaux  un chat un chien deux lapins et des poissons rouges ['Nous', 'avons', 'également', 'des', 'animaux', ' ', 'un', 'chat', 'un', 'chien', 'deux', 'lapins', 'et', 'des', 'poissons', 'rouges'] []",A1
"Nous avons une grande maison avec un chien un poisson et deux chats ['Nous', 'avons', 'une', 'grande', 'maison', 'avec', 'un', 'chien', 'un', 'poisson', 'et', 'deux', 'chats'] []",A1
"Nous irons aussi nous amuser à Camden Town et voir des concerts ['Nous', 'irons', 'aussi', 'nous', 'amuser', 'à', 'Camden', 'Town', 'et', 'voir', 'des', 'concerts'] []",A1
"Nous jouons dans le jardin quand il fait beau ou dans la maison quand il pleut ['Nous', 'jouons', 'dans', 'le', 'jardin', 'quand', 'il', 'fait', 'beau', 'ou', 'dans', 'la', 'maison', 'quand', 'il', 'pleut'] ['jardin']",A1
"Nous les mangeons ensemble le samedi soir ['Nous', 'les', 'mangeons', 'ensemble', 'le', 'samedi', 'soir'] []",A1
"Nous séjournons pendant deux semaines à Barcelone ['Nous', 'séjournons', 'pendant', 'deux', 'semaines', 'à', 'Barcelone'] []",A1
"Nous sommes à l’aéroport  direction Barcelone en Espagne ['Nous', 'sommes', 'à', 'l’', 'aéroport', ' ', 'direction', 'Barcelone', 'en', 'Espagne'] ['direction']",A1
"Nous vivons dans une jolie maison avec un grand jardin ['Nous', 'vivons', 'dans', 'une', 'jolie', 'maison', 'avec', 'un', 'grand', 'jardin'] ['jardin']",A1
"On achète des médicaments ['On', 'achète', 'des', 'médicaments'] []",A1
"On fait réparer ses chaussures ['On', 'fait', 'réparer', 'ses', 'chaussures'] []",A1
"On fait soigner ses dents ['On', 'fait', 'soigner', 'ses', 'dents'] []",A1
"On mange à 20 Heures ou plus tard ['On', 'mange', 'à', '20', 'Heures', 'ou', 'plus', 'tard'] ['plus']",A1
"On mange des crêpes ['On', 'mange', 'des', 'crêpes'] []",A1
"On peut encore se promener dans les bois et admirer toutes les couleurs chaleureuses comme le rouge lorange et le jaune ['On', 'peut', 'encore', 'se', 'promener', 'dans', 'les', 'bois', 'et', 'admirer', 'toutes', 'les', 'couleurs', 'chaleureuses', 'comme', 'le', 'rouge', 'lorange', 'et', 'le', 'jaune'] ['admirer']",A1
"On reçoit des soins esthétiques ['On', 'reçoit', 'des', 'soins', 'esthétiques'] []",A1
"Où je peux acheter un billet de train ['Où', 'je', 'peux', 'acheter', 'un', 'billet', 'de', 'train'] []",A1
"Oui cher journal cest décidé lundi prochain je mettrai mon réveil plus tôt ['Oui', 'cher', 'journal', 'cest', 'décidé', 'lundi', 'prochain', 'je', 'mettrai', 'mon', 'réveil', 'plus', 'tôt'] ['plus']",A1
"Par exemple les bus sont rouges et certaines stations de métro semblent très anciennes ['Par', 'exemple', 'les', 'bus', 'sont', 'rouges', 'et', 'certaines', 'stations', 'de', 'métro', 'semblent', 'très', 'anciennes'] []",A1
"Parfois comme ca matin il me reste des croissants du weekend sinon je mange des biscottes beurrées ['Parfois', 'comme', 'ca', 'matin', 'il', 'me', 'reste', 'des', 'croissants', 'du', 'weekend', 'sinon', 'je', 'mange', 'des', 'biscottes', 'beurrées'] ['weekend']",A1
"Parfois elle fait une bonne tarte aux fruits et elle invite des amis pour le goûter ['Parfois', 'elle', 'fait', 'une', 'bonne', 'tarte', 'aux', 'fruits', 'et', 'elle', 'invite', 'des', 'amis', 'pour', 'le', 'goûter'] []",A1
"Pas de fête avec vous ce soir ['Pas', 'de', 'fête', 'avec', 'vous', 'ce', 'soir'] []",A1
"Peutêtre que je devrais avancer un peu mon réveil pour éviter ça ['Peutêtre', 'que', 'je', 'devrais', 'avancer', 'un', 'peu', 'mon', 'réveil', 'pour', 'éviter', 'ça'] []",A1
"Peuxtu me donner lheure du déjeuner la date et ladresse de ton appartement ['Peuxtu', 'me', 'donner', 'lheure', 'du', 'déjeuner', 'la', 'date', 'et', 'ladresse', 'de', 'ton', 'appartement'] ['date']",A1
"Pierre est un jeune garçon de 14 ans ['Pierre', 'est', 'un', 'jeune', 'garçon', 'de', '14', 'ans'] []",A1
"Potirons chataîgnes courges pommes mais aussi des épices délicieuses comme la cannelle la noix et le gingembre ['Potirons', 'chataîgnes', 'courges', 'pommes', 'mais', 'aussi', 'des', 'épices', 'délicieuses', 'comme', 'la', 'cannelle', 'la', 'noix', 'et', 'le', 'gingembre'] []",A1
"Pour gagner du temps achetez votre billet de train sur notre site internet ['Pour', 'gagner', 'du', 'temps', 'achetez', 'votre', 'billet', 'de', 'train', 'sur', 'notre', 'site', 'internet'] ['site']",A1
"Pour se déplacer il y a des bus des vélos et un métro ['Pour', 'se', 'déplacer', 'il', 'y', 'a', 'des', 'bus', 'des', 'vélos', 'et', 'un', 'métro'] []",A1
"Pour se rendre au collège Pierre prend le métro à la station Ecole Militaire et sort au collège Claude Debussy ['Pour', 'se', 'rendre', 'au', 'collège', 'Pierre', 'prend', 'le', 'métro', 'à', 'la', 'station', 'Ecole', 'Militaire', 'et', 'sort', 'au', 'collège', 'Claude', 'Debussy'] []",A1
"Pourraistu maccompagner ['Pourraistu', 'maccompagner'] []",A1
"Prends ton maillot de bain ['Prends', 'ton', 'maillot', 'de', 'bain'] []",A1
"Questce que tu fais pour les vacances cette année ['Questce', 'que', 'tu', 'fais', 'pour', 'les', 'vacances', 'cette', 'année'] []",A1
"Questce que tu vas faire lannée prochaine ['Questce', 'que', 'tu', 'vas', 'faire', 'lannée', 'prochaine'] []",A1
"Rafael est très accueillant et il prépare des pâtes délicieuse ['Rafael', 'est', 'très', 'accueillant', 'et', 'il', 'prépare', 'des', 'pâtes', 'délicieuse'] ['délicieuse']",A1
"Salue tes parents de ma part ['Salue', 'tes', 'parents', 'de', 'ma', 'part'] ['part']",A1
"Son appartement est loin de l’Université ['Son', 'appartement', 'est', 'loin', 'de', 'l’', 'Université'] []",A1
"Tapez votre message sur les touches de votre téléphone ['Tapez', 'votre', 'message', 'sur', 'les', 'touches', 'de', 'votre', 'téléphone'] ['message' 'téléphone']",A1
"Tous les lundis cest la même chose ['Tous', 'les', 'lundis', 'cest', 'la', 'même', 'chose'] []",A1
"Tous les quatre en profitent pour visiter les musées parisiens aller au cinéma faire du shopping ou se balader dans lun des nombreux parcs de la capitale ['Tous', 'les', 'quatre', 'en', 'profitent', 'pour', 'visiter', 'les', 'musées', 'parisiens', 'aller', 'au', 'cinéma', 'faire', 'du', 'shopping', 'ou', 'se', 'balader', 'dans', 'lun', 'des', 'nombreux', 'parcs', 'de', 'la', 'capitale'] ['visiter']",A1
"Toute la petite famille apprécie alors lair pur la nature et le calme pendant quelques semaines avant de rentrer à Paris ['Toute', 'la', 'petite', 'famille', 'apprécie', 'alors', 'lair', 'pur', 'la', 'nature', 'et', 'le', 'calme', 'pendant', 'quelques', 'semaines', 'avant', 'de', 'rentrer', 'à', 'Paris'] ['famille' 'nature']",A1
"Toute la petite famille habite dans un grand appartement au 3ème étage dun immeuble situé près de la Tour Eiffel ['Toute', 'la', 'petite', 'famille', 'habite', 'dans', 'un', 'grand', 'appartement', 'au', '3ème', 'étage', 'dun', 'immeuble', 'situé', 'près', 'de', 'la', 'Tour', 'Eiffel'] ['famille']",A1
"Tu as des nouvelles de Paul ['Tu', 'as', 'des', 'nouvelles', 'de', 'Paul'] []",A1
"Tu as vu mes soeurs ['Tu', 'as', 'vu', 'mes', 'soeurs'] []",A1
"Tu es un vrai chef cuisinier ['Tu', 'es', 'un', 'vrai', 'chef', 'cuisinier'] []",A1
"Tu me manques beaucoup ['Tu', 'me', 'manques', 'beaucoup'] []",A1
"Tu viens en vacances au ski avec nous cet hivers ['Tu', 'viens', 'en', 'vacances', 'au', 'ski', 'avec', 'nous', 'cet', 'hivers'] ['ski']",A1
"Un saison parfaite pour les sorcières ['Un', 'saison', 'parfaite', 'pour', 'les', 'sorcières'] []",A1
"Violette porte ses lunettes très chouettes ['Violette', 'porte', 'ses', 'lunettes', 'très', 'chouettes'] []",A1
"Vivement demain ['Vivement', 'demain'] []",A1
"En plus il y avait le grand parasol qui prenait toute la place 
 ['En', 'plus', 'il', 'y', 'avait', 'le', 'grand', 'parasol', 'qui', 'prenait', 'toute', 'la', 'place', '\n'] ['plus' 'parasol']",A2
"Et puis surtout jattendais ton arrivée 
 ['Et', 'puis', 'surtout', 'jattendais', 'ton', 'arrivée', '\n'] []",A2
"Ils faisaient aussi la course sur la plage et Louis gagnait souvent parce quil était le plus rapide 
 ['Ils', 'faisaient', 'aussi', 'la', 'course', 'sur', 'la', 'plage', 'et', 'Louis', 'gagnait', 'souvent', 'parce', 'quil', 'était', 'le', 'plus', 'rapide', '\n'] ['plus']",A2
"Ils nageaient jusquà la bouée puis revenaient aussi vite que possible ['Ils', 'nageaient', 'jusquà', 'la', 'bouée', 'puis', 'revenaient', 'aussi', 'vite', 'que', 'possible'] ['possible']",A2
"Je pouvais faire autant de bruit que je voulais
 ['Je', 'pouvais', 'faire', 'autant', 'de', 'bruit', 'que', 'je', 'voulais', '\n'] []",A2
"Mais pas de maison de poupées 
 ['Mais', 'pas', 'de', 'maison', 'de', 'poupées', '\n'] []",A2
"Mon grand frère Louis était très paresseux il naidait jamais 
 ['Mon', 'grand', 'frère', 'Louis', 'était', 'très', 'paresseux', 'il', 'naidait', 'jamais', '\n'] []",A2
"Nous nous installions dans la maison de vacances puis nous prenions lapéritif avec les voisins ['Nous', 'nous', 'installions', 'dans', 'la', 'maison', 'de', 'vacances', 'puis', 'nous', 'prenions', 'lapéritif', 'avec', 'les', 'voisins'] []",A2
"Nous passions les grandes vacances à Valras dans le sud de la France 
 ['Nous', 'passions', 'les', 'grandes', 'vacances', 'à', 'Valras', 'dans', 'le', 'sud', 'de', 'la', 'France', '\n'] []",A2
"Quand nous arrivions à Valras nous étions fatigués mais contents ['Quand', 'nous', 'arrivions', 'à', 'Valras', 'nous', 'étions', 'fatigués', 'mais', 'contents'] []",A2
"Quelques prises de becs pourtant avec des mecs très incorrecs sic  incorrects de Supélec qui lont traité de tête de cake ['Quelques', 'prises', 'de', 'becs', 'pourtant', 'avec', 'des', 'mecs', 'très', 'incorrecs', 'sic', ' ', 'incorrects', 'de', 'Supélec', 'qui', 'lont', 'traité', 'de', 'tête', 'de', 'cake'] []",A2
"» à ses proches ['»', 'à', 'ses', 'proches'] []",A2
"À cette occasion les parents cachent des oeufs en chocolat dans la maison et le jardin et les enfants samusent à les chercher ['À', 'cette', 'occasion', 'les', 'parents', 'cachent', 'des', 'oeufs', 'en', 'chocolat', 'dans', 'la', 'maison', 'et', 'le', 'jardin', 'et', 'les', 'enfants', 'samusent', 'à', 'les', 'chercher'] ['occasion' 'jardin']",A2
"A gauche c’est ma salle de bain avec vue sur mon jardin ['A', 'gauche', 'c’', 'est', 'ma', 'salle', 'de', 'bain', 'avec', 'vue', 'sur', 'mon', 'jardin'] ['jardin']",A2
"A l’intérieur de ma maison il y a un grand salon avec une table et quatre chaises pour accueillir mes amis ['A', 'l’', 'intérieur', 'de', 'ma', 'maison', 'il', 'y', 'a', 'un', 'grand', 'salon', 'avec', 'une', 'table', 'et', 'quatre', 'chaises', 'pour', 'accueillir', 'mes', 'amis'] []",A2
"À midi c’est l’heure de déjeuner ['À', 'midi', 'c’', 'est', 'l’', 'heure', 'de', 'déjeuner'] ['heure']",A2
"Adolescent je voulais devenir pompier ['Adolescent', 'je', 'voulais', 'devenir', 'pompier'] []",A2
"Alors le Salon du Chocolat est lévénement à ne pas manquer ['Alors', 'le', 'Salon', 'du', 'Chocolat', 'est', 'lévénement', 'à', 'ne', 'pas', 'manquer'] []",A2
"Après son repas il retourne à la salle de bain pour se brosser les dents et pour aller aux toilettes ['Après', 'son', 'repas', 'il', 'retourne', 'à', 'la', 'salle', 'de', 'bain', 'pour', 'se', 'brosser', 'les', 'dents', 'et', 'pour', 'aller', 'aux', 'toilettes'] []",A2
"Au début ça a été très compliqué à mettre en place en fin de compte ['Au', 'début', 'ça', 'a', 'été', 'très', 'compliqué', 'à', 'mettre', 'en', 'place', 'en', 'fin', 'de', 'compte'] []",A2
"Au moment de payer notre petit garçon est toujours volontaire ['Au', 'moment', 'de', 'payer', 'notre', 'petit', 'garçon', 'est', 'toujours', 'volontaire'] ['moment']",A2
"Aujourdhui cest une tarte aux framboises avec de la confiture faite maison ['Aujourdhui', 'cest', 'une', 'tarte', 'aux', 'framboises', 'avec', 'de', 'la', 'confiture', 'faite', 'maison'] []",A2
"Aujourd’hui je vais te présenter ma famille ['Aujourd’hui', 'je', 'vais', 'te', 'présenter', 'ma', 'famille'] ['présenter' 'famille']",A2
"Autour du chef David Le Quellec vingtcinq cuisiniers préparent les trois menus différents du jour ['Autour', 'du', 'chef', 'David', 'Le', 'Quellec', 'vingtcinq', 'cuisiniers', 'préparent', 'les', 'trois', 'menus', 'différents', 'du', 'jour'] []",A2
"Avec 600 repas à servir en une heure aucune place à limprovisation ['Avec', '600', 'repas', 'à', 'servir', 'en', 'une', 'heure', 'aucune', 'place', 'à', 'limprovisation'] ['heure']",A2
"Avec deux jeunes mecs encore en fac qui chantent tous les soirs au Caveau de la Bolec ['Avec', 'deux', 'jeunes', 'mecs', 'encore', 'en', 'fac', 'qui', 'chantent', 'tous', 'les', 'soirs', 'au', 'Caveau', 'de', 'la', 'Bolec'] []",A2
"Avezvous des déclarations à faire à ce sujet ['Avezvous', 'des', 'déclarations', 'à', 'faire', 'à', 'ce', 'sujet'] []",A2
"Cest dans cette station balnéaire de Normandie qua lieu chaque année depuis 1975 le Festival du Cinéma Américain ['Cest', 'dans', 'cette', 'station', 'balnéaire', 'de', 'Normandie', 'qua', 'lieu', 'chaque', 'année', 'depuis', '1975', 'le', 'Festival', 'du', 'Cinéma', 'Américain'] []",A2
"Cest notre petite tradition à nous cinq ['Cest', 'notre', 'petite', 'tradition', 'à', 'nous', 'cinq'] ['tradition']",A2
"Cest parce quil naimait pas les plats de la cantine ['Cest', 'parce', 'quil', 'naimait', 'pas', 'les', 'plats', 'de', 'la', 'cantine'] []",A2
"C’est déjà le lundi et toute la semaine recommence ['C’', 'est', 'déjà', 'le', 'lundi', 'et', 'toute', 'la', 'semaine', 'recommence'] []",A2
"C’est ici que je cuisine des gâteaux et des pâtisseries ['C’', 'est', 'ici', 'que', 'je', 'cuisine', 'des', 'gâteaux', 'et', 'des', 'pâtisseries'] []",A2
"C’est la commémoration c’estàdire la fête anniversaire de la fin de la Seconde Guerre mondiale ['C’', 'est', 'la', 'commémoration', 'c’', 'estàdire', 'la', 'fête', 'anniversaire', 'de', 'la', 'fin', 'de', 'la', 'Seconde', 'Guerre', 'mondiale'] []",A2
"C’est le plat préféré de Manon ['C’', 'est', 'le', 'plat', 'préféré', 'de', 'Manon'] ['plat']",A2
"C’est une fête chrétienne qui célèbre la naissance de Jésus ['C’', 'est', 'une', 'fête', 'chrétienne', 'qui', 'célèbre', 'la', 'naissance', 'de', 'Jésus'] []",A2
"Ce jourlà on offre traditionnellement du muguet une petite fleur blanche à ses proches ['Ce', 'jourlà', 'on', 'offre', 'traditionnellement', 'du', 'muguet', 'une', 'petite', 'fleur', 'blanche', 'à', 'ses', 'proches'] ['fleur']",A2
"Ce qui devait être une tâche facile se complique quand lune des filles du gendarme savère être une des nudistes ['Ce', 'qui', 'devait', 'être', 'une', 'tâche', 'facile', 'se', 'complique', 'quand', 'lune', 'des', 'filles', 'du', 'gendarme', 'savère', 'être', 'une', 'des', 'nudistes'] []",A2
"Ce rendezvous des gourmands et des passionnés de chocolat a lieu tous les ans entre fin octobre et début novembre à Paris ['Ce', 'rendezvous', 'des', 'gourmands', 'et', 'des', 'passionnés', 'de', 'chocolat', 'a', 'lieu', 'tous', 'les', 'ans', 'entre', 'fin', 'octobre', 'et', 'début', 'novembre', 'à', 'Paris'] ['octobre']",A2
"Ce sont des jours fériés c’estàdire des jours pendant lesquels on ne travaille pas ['Ce', 'sont', 'des', 'jours', 'fériés', 'c’', 'estàdire', 'des', 'jours', 'pendant', 'lesquels', 'on', 'ne', 'travaille', 'pas'] []",A2
"Ce sont elles qui les comptent et les mettent dans notre panier ['Ce', 'sont', 'elles', 'qui', 'les', 'comptent', 'et', 'les', 'mettent', 'dans', 'notre', 'panier'] []",A2
"Certaines fêtes sont civiles et d’autre sont d’origine religieuses ['Certaines', 'fêtes', 'sont', 'civiles', 'et', 'd’', 'autre', 'sont', 'd’', 'origine', 'religieuses'] []",A2
"Chaque jour Alice se lève vers six heures et prend un petitdéjeuner composé de pain de fromage et d’œufs ['Chaque', 'jour', 'Alice', 'se', 'lève', 'vers', 'six', 'heures', 'et', 'prend', 'un', 'petitdéjeuner', 'composé', 'de', 'pain', 'de', 'fromage', 'et', 'd’', 'œufs'] ['six']",A2
"Chaque soir j’accompagne ma mère en vélo pour faire une promenade dans le parc avec notre chien Snowy ['Chaque', 'soir', 'j’', 'accompagne', 'ma', 'mère', 'en', 'vélo', 'pour', 'faire', 'une', 'promenade', 'dans', 'le', 'parc', 'avec', 'notre', 'chien', 'Snowy'] ['promenade' 'parc']",A2
